TransactionID,Date,ProductName,Category,Region,SalesChannel,Quantity,UnitPrice,TotalAmount,PaymentMode,CustomerID
TXN002508,3/28/2025,Men's T-Shirt,Clothing,South,Offline,1,810.98,810.98,Cash,CUST0898
TXN004522,3/28/2025,Pressure Cooker,Home & Kitchen,North,Online,1,1991.91,1991.91,UPI,CUST0277
TXN001418,3/28/2025,Winter Jacket,Clothing,East,Online,1,2445.56,2445.56,Credit Card,CUST0367
TXN005552,3/28/2025,LED TV 32in,Electronics,North,Online,1,11488.47,11488.47,Credit Card,CUST0896
TXN005843,3/28/2025,Pressure Cooker,Home & Kitchen,East,Offline,1,2414.87,2414.87,Cash,CUST0504
TXN002740,3/29/2025,Bed Sheet Set,Home & Kitchen,South,Online,3,1064.91,3194.73,UPI,CUST0198
TXN005023,3/29/2025,Winter Jacket,Clothing,North,Online,1,3029.74,3029.74,Net Banking,CUST0166
TXN000074,3/29/2025,Tea Powder 500g,Grocery,East,Online,2,349.98,699.96,Credit Card,CUST0204
TXN002355,3/29/2025,Pressure Cooker,Home & Kitchen,South,Offline,2,994.27,1988.54,Cash,CUST0306
TXN002459,3/29/2025,LED TV 32in,Electronics,South,Offline,1,13357.04,13357.04,Credit Card,CUST0732
TXN003590,3/29/2025,Formal Shirt,Clothing,South,Online,1,1044.94,1044.94,UPI,CUST0500
TXN004248,3/29/2025,LED Bulb Pack,Home & Kitchen,North,Online,1,234.51,234.51,Credit Card,CUST0800
TXN003190,3/29/2025,Formal Shirt,Clothing,East,Online,2,711.32,1422.64,Credit Card,CUST0046
TXN003869,3/29/2025,Sugar 1kg,Grocery,South,Online,1,46.08,46.08,Cash,CUST0615
TXN005014,3/29/2025,LED TV 32in,Electronics,West,Online,1,15473.07,15473.07,Credit Card,CUST0390
TXN002981,3/29/2025,Laptop Bag,Electronics,East,Online,2,1017.43,2034.86,UPI,CUST0454
TXN005136,3/29/2025,Laptop Bag,Electronics,North,Offline,1,972.6,972.6,Cash,CUST0227
TXN000422,3/29/2025,LED TV 32in,Electronics,West,Online,1,15172.39,15172.39,Credit Card,CUST0154
TXN005905,3/29/2025,Power Bank 10000mAh,Electronics,South,Offline,4,1288.66,5154.64,Credit Card,CUST0398
TXN002847,3/29/2025,Toor Dal 1kg,Grocery,West,Offline,2,122.08,244.16,Cash,CUST0568
TXN004271,3/29/2025,Mixer Grinder,Home & Kitchen,East,Online,1,3965.19,3965.19,Cash,CUST0393
TXN000450,3/29/2025,Smartwatch,Electronics,West,Offline,4,4264.9,17059.6,Credit Card,CUST0040
TXN001791,3/30/2025,Tea Powder 500g,Grocery,West,Offline,2,158.54,317.08,Credit Card,CUST0476
TXN002592,3/30/2025,Face Wash,Beauty & Personal Care,North,Offline,2,226.47,452.94,Credit Card,CUST0526
TXN005322,3/30/2025,Sunflower Oil 1L,Grocery,North,Offline,1,172.68,172.68,Credit Card,CUST0616
TXN003541,3/30/2025,Sugar 1kg,Grocery,East,Offline,4,58.94,235.76,UPI,CUST0780
TXN001166,3/30/2025,Body Lotion,Beauty & Personal Care,North,Online,2,409.07,818.14,UPI,CUST0706
TXN001352,3/30/2025,Water Bottle,Home & Kitchen,West,Online,1,310.56,310.56,UPI,CUST0808
TXN000204,3/30/2025,Kids Hoodie,Clothing,North,Online,3,593.39,1780.17,UPI,CUST0821
TXN001316,3/30/2025,Sunscreen SPF50,Beauty & Personal Care,East,Online,1,339.87,339.87,Credit Card,CUST0274
TXN001268,3/30/2025,Non-Stick Pan,Home & Kitchen,West,Online,1,861.21,861.21,Credit Card,CUST0121
TXN000130,3/30/2025,Sunscreen SPF50,Beauty & Personal Care,West,Offline,3,523.18,1569.54,Credit Card,CUST0738
TXN001906,3/30/2025,Laptop Bag,Electronics,South,Offline,1,861.51,861.51,Credit Card,CUST0870
TXN003913,3/30/2025,Kids Hoodie,Clothing,North,Online,1,890.22,890.22,Cash,CUST0012
TXN001361,3/30/2025,Non-Stick Pan,Home & Kitchen,East,Offline,2,404.07,808.14,Credit Card,CUST0685
TXN000338,3/30/2025,Pressure Cooker,Home & Kitchen,South,Online,1,1082.77,1082.77,Cash,CUST0432
TXN001474,3/30/2025,Face Wash,Beauty & Personal Care,South,Online,3,249.99,749.97,Cash,CUST0396
TXN002164,3/31/2025,Kids Hoodie,Clothing,South,Offline,3,561,1683,Credit Card,CUST0533
TXN000585,3/31/2025,LED TV 32in,Electronics,North,Offline,4,12335.89,49343.56,Credit Card,CUST0293
TXN004273,3/31/2025,Pressure Cooker,Home & Kitchen,East,Offline,1,1025.29,1025.29,Credit Card,CUST0021
TXN001505,3/31/2025,Sugar 1kg,Grocery,South,Online,3,54.12,162.36,Cash,CUST0578
TXN002055,3/31/2025,Non-Stick Pan,Home & Kitchen,West,Online,2,768.02,1536.04,UPI,CUST0814
TXN005607,3/31/2025,Sunscreen SPF50,Beauty & Personal Care,West,Offline,3,515.68,1547.04,Credit Card,CUST0685
TXN001769,3/31/2025,Power Bank 10000mAh,Electronics,East,Offline,3,1565.23,4695.69,Credit Card,CUST0654
TXN005731,3/31/2025,Perfume 100ml,Beauty & Personal Care,West,Offline,2,1476.62,2953.24,Credit Card,CUST0385
TXN004810,3/31/2025,Non-Stick Pan,Home & Kitchen,West,Offline,1,447.64,447.64,UPI,CUST0807
TXN003048,3/31/2025,Wheat Flour 5kg,Grocery,East,Offline,3,345.42,1036.26,Net Banking,CUST0524
TXN005233,3/31/2025,Sunscreen SPF50,Beauty & Personal Care,North,Offline,5,282.38,1411.9,Net Banking,CUST0481
TXN001066,3/31/2025,Sunflower Oil 1L,Grocery,North,Online,1,201.04,201.04,Net Banking,CUST0514
TXN005823,3/31/2025,Shampoo 400ml,Beauty & Personal Care,North,Offline,2,443.3,886.6,UPI,CUST0737
TXN004873,4/1/2025,Sunflower Oil 1L,Grocery,West,Offline,2,127.22,254.44,Credit Card,CUST0243
TXN003014,4/1/2025,Men's T-Shirt,Clothing,South,Online,3,697.42,2092.26,Cash,CUST0872
TXN005953,4/1/2025,LED TV 32in,Electronics,North,Offline,2,13634.02,27268.04,UPI,CUST0807
TXN002265,4/1/2025,Sunflower Oil 1L,Grocery,East,Online,1,134.23,134.23,UPI,CUST0053
TXN002512,4/1/2025,Smartwatch,Electronics,South,Online,1,3452.63,3452.63,Net Banking,CUST0123
TXN002511,4/1/2025,Kids Hoodie,Clothing,North,Online,1,1016.11,1016.11,UPI,CUST0384
TXN000844,4/1/2025,Water Bottle,Home & Kitchen,East,Online,1,469.24,469.24,Credit Card,CUST0010
TXN003134,4/1/2025,Perfume 100ml,Beauty & Personal Care,West,Online,3,1750.02,5250.06,UPI,CUST0892
TXN002200,4/1/2025,LED Bulb Pack,Home & Kitchen,North,Offline,4,316.84,1267.36,UPI,CUST0398
TXN003529,4/1/2025,Bluetooth Speaker,Electronics,West,Online,1,3230.1,3230.1,Credit Card,CUST0173
TXN005329,4/1/2025,LED TV 32in,Electronics,South,Offline,1,10628.46,10628.46,Credit Card,CUST0694
TXN003880,4/1/2025,Toor Dal 1kg,Grocery,East,Offline,2,172.45,344.9,Credit Card,CUST0224
TXN003804,4/1/2025,Bluetooth Speaker,Electronics,East,Online,1,1875.57,1875.57,Net Banking,CUST0519
TXN005539,4/1/2025,Sunscreen SPF50,Beauty & Personal Care,West,Offline,4,553.17,2212.68,Credit Card,CUST0121
TXN003964,4/1/2025,Hair Oil,Beauty & Personal Care,North,Offline,3,119.09,357.27,UPI,CUST0306
TXN005167,4/1/2025,Bluetooth Speaker,Electronics,South,Offline,2,1539.4,3078.8,UPI,CUST0445
TXN002603,4/1/2025,Toor Dal 1kg,Grocery,West,Offline,4,164.5,658,Credit Card,CUST0897
TXN004419,4/1/2025,LED Bulb Pack,Home & Kitchen,North,Offline,1,162.18,162.18,UPI,CUST0138
TXN000587,4/1/2025,Kids Hoodie,Clothing,East,Online,3,1085.43,3256.29,Credit Card,CUST0367
TXN002105,4/2/2025,Hair Oil,Beauty & Personal Care,West,Online,3,201.56,604.68,UPI,CUST0505
TXN000123,4/2/2025,LED TV 32in,Electronics,East,Online,1,9392.83,9392.83,Credit Card,CUST0815
TXN000342,4/2/2025,Shampoo 400ml,Beauty & Personal Care,West,Online,2,197.16,394.32,Credit Card,CUST0688
TXN003570,4/2/2025,LED Bulb Pack,Home & Kitchen,West,Online,3,167.99,503.97,Cash,CUST0786
TXN003367,4/2/2025,Laptop Bag,Electronics,East,Online,4,965.32,3861.28,Cash,CUST0550
TXN001303,4/2/2025,Laptop Bag,Electronics,West,Offline,2,1357.8,2715.6,Credit Card,CUST0391
TXN003744,4/2/2025,Basmati Rice 5kg,Grocery,West,Online,2,525.34,1050.68,UPI,CUST0127
TXN002497,4/2/2025,Pressure Cooker,Home & Kitchen,East,Online,4,1804.69,7218.76,Credit Card,CUST0736
TXN000004,4/2/2025,LED Bulb Pack,Home & Kitchen,East,Online,1,244.98,244.98,UPI,CUST0511
TXN002550,4/2/2025,Denim Jeans,Clothing,East,Offline,3,1024.03,3072.09,Cash,CUST0052
TXN002341,4/2/2025,Power Bank 10000mAh,Electronics,North,Online,1,1669.3,1669.3,Net Banking,CUST0388
TXN000292,4/2/2025,Winter Jacket,Clothing,South,Online,1,2427.4,2427.4,UPI,CUST0510
TXN001131,4/3/2025,Water Bottle,Home & Kitchen,East,Offline,3,155.82,467.46,Net Banking,CUST0192
TXN005966,4/3/2025,Sunscreen SPF50,Beauty & Personal Care,South,Offline,1,680.9,680.9,UPI,CUST0273
TXN004005,4/3/2025,Wireless Earbuds,Electronics,East,Online,2,3858.46,7716.92,Net Banking,CUST0817
TXN003594,4/3/2025,LED TV 32in,Electronics,West,Offline,4,11420.42,45681.68,Credit Card,CUST0711
TXN001908,4/3/2025,Shampoo 400ml,Beauty & Personal Care,North,Online,1,362.93,362.93,UPI,CUST0155
TXN003909,4/3/2025,LED TV 32in,Electronics,East,Online,1,15533.43,15533.43,Net Banking,CUST0235
TXN000380,4/3/2025,Sugar 1kg,Grocery,East,Offline,1,49.1,49.1,UPI,CUST0451
TXN004223,4/3/2025,LED Bulb Pack,Home & Kitchen,East,Offline,3,247.51,742.53,UPI,CUST0053
TXN003106,4/3/2025,Shampoo 400ml,Beauty & Personal Care,East,Offline,2,452.47,904.94,Cash,CUST0249
TXN000370,4/3/2025,Bed Sheet Set,Home & Kitchen,East,Online,2,1773.24,3546.48,UPI,CUST0265
TXN000428,4/3/2025,Wheat Flour 5kg,Grocery,East,Online,3,223.04,669.12,UPI,CUST0706
TXN005967,4/3/2025,Wheat Flour 5kg,Grocery,East,Online,4,331.52,1326.08,UPI,CUST0365
TXN004206,4/3/2025,Mixer Grinder,Home & Kitchen,East,Offline,3,1822.29,5466.87,Credit Card,CUST0105
TXN005253,4/3/2025,Mixer Grinder,Home & Kitchen,West,Offline,1,4074.13,4074.13,UPI,CUST0051
TXN004037,4/3/2025,Hair Oil,Beauty & Personal Care,North,Offline,2,175.5,351,UPI,CUST0808
TXN005571,4/3/2025,LED Bulb Pack,Home & Kitchen,West,Offline,5,389.44,1947.2,UPI,CUST0559
TXN000968,4/3/2025,Winter Jacket,Clothing,West,Online,1,2936.14,2936.14,Credit Card,CUST0155
TXN003113,4/3/2025,Formal Shirt,Clothing,East,Online,1,852.69,852.69,Credit Card,CUST0603
TXN000270,4/4/2025,Women's Kurti,Clothing,North,Offline,2,1028.17,2056.34,UPI,CUST0262
TXN001023,4/4/2025,Wireless Earbuds,Electronics,West,Offline,2,2346.42,4692.84,Credit Card,CUST0532
TXN004888,4/4/2025,Kids Hoodie,Clothing,West,Online,1,1127.07,1127.07,Credit Card,CUST0728
TXN002183,4/4/2025,Mixer Grinder,Home & Kitchen,South,Offline,1,3816.43,3816.43,Cash,CUST0193
TXN001209,4/4/2025,Bluetooth Speaker,Electronics,North,Offline,1,2029.31,2029.31,UPI,CUST0254
TXN000792,4/4/2025,Tea Powder 500g,Grocery,East,Online,2,169.14,338.28,Credit Card,CUST0454
TXN001114,4/4/2025,Power Bank 10000mAh,Electronics,West,Online,2,1713.62,3427.24,Credit Card,CUST0135
TXN000604,4/4/2025,Toor Dal 1kg,Grocery,West,Online,1,141.14,141.14,UPI,CUST0310
TXN001438,4/4/2025,LED Bulb Pack,Home & Kitchen,East,Offline,1,210.77,210.77,Credit Card,CUST0340
TXN003827,4/4/2025,Water Bottle,Home & Kitchen,South,Offline,1,497.15,497.15,Net Banking,CUST0811
TXN005855,4/4/2025,Pressure Cooker,Home & Kitchen,East,Offline,2,1591.46,3182.92,Credit Card,CUST0002
TXN001676,4/4/2025,LED Bulb Pack,Home & Kitchen,East,Online,2,299.76,599.52,Net Banking,CUST0541
TXN001766,4/4/2025,Smartwatch,Electronics,South,Online,3,4261.94,12785.82,Cash,CUST0267
TXN004263,4/4/2025,Wireless Earbuds,Electronics,West,Online,5,3677,18385,UPI,CUST0296
TXN001888,4/4/2025,Formal Shirt,Clothing,South,Online,1,1287.1,1287.1,UPI,CUST0189
TXN000900,4/4/2025,Sugar 1kg,Grocery,West,Offline,4,58.74,234.96,Net Banking,CUST0012
TXN005901,4/4/2025,Tea Powder 500g,Grocery,South,Online,1,290.4,290.4,UPI,CUST0054
TXN005685,4/4/2025,Women's Kurti,Clothing,North,Online,2,1017.48,2034.96,Cash,CUST0572
TXN003520,4/5/2025,Sugar 1kg,Grocery,South,Online,4,55.52,222.08,Net Banking,CUST0170
TXN002339,4/5/2025,Face Wash,Beauty & Personal Care,West,Offline,2,334.31,668.62,UPI,CUST0532
TXN003876,4/5/2025,Shampoo 400ml,Beauty & Personal Care,West,Offline,3,391.44,1174.32,Net Banking,CUST0737
TXN003307,4/5/2025,Men's T-Shirt,Clothing,South,Offline,3,544.6,1633.8,UPI,CUST0513
TXN000053,4/5/2025,Laptop Bag,Electronics,South,Online,3,1404.75,4214.25,UPI,CUST0166
TXN004317,4/5/2025,Sunflower Oil 1L,Grocery,North,Offline,1,207.08,207.08,Credit Card,CUST0406
TXN005780,4/5/2025,Body Lotion,Beauty & Personal Care,East,Offline,4,349.39,1397.56,Credit Card,CUST0475
TXN002771,4/5/2025,Basmati Rice 5kg,Grocery,West,Offline,3,670.04,2010.12,Credit Card,CUST0227
TXN003351,4/5/2025,LED Bulb Pack,Home & Kitchen,West,Online,2,265.18,530.36,Credit Card,CUST0352
TXN000382,4/5/2025,Smartwatch,Electronics,South,Online,1,1993.12,1993.12,Net Banking,CUST0612
TXN005749,4/5/2025,Kids Hoodie,Clothing,East,Online,2,890.79,1781.58,UPI,CUST0582
TXN000007,4/5/2025,Denim Jeans,Clothing,South,Offline,1,1434.77,1434.77,Net Banking,CUST0726
TXN003726,4/5/2025,Perfume 100ml,Beauty & Personal Care,North,Offline,3,1497.17,4491.51,UPI,CUST0582
TXN005380,4/5/2025,Basmati Rice 5kg,Grocery,West,Online,4,369.39,1477.56,UPI,CUST0187
TXN000540,4/5/2025,Tea Powder 500g,Grocery,West,Offline,2,263.11,526.22,Credit Card,CUST0575
TXN001287,4/5/2025,Mixer Grinder,Home & Kitchen,West,Offline,2,1838.8,3677.6,Net Banking,CUST0778
TXN000414,4/5/2025,Bluetooth Speaker,Electronics,East,Offline,1,2410.48,2410.48,Credit Card,CUST0726
TXN001698,4/5/2025,Water Bottle,Home & Kitchen,East,Offline,3,300.96,902.88,Cash,CUST0448
TXN004021,4/6/2025,Formal Shirt,Clothing,West,Online,3,1262.8,3788.4,Credit Card,CUST0848
TXN002478,4/6/2025,Laptop Bag,Electronics,South,Offline,3,1168.23,3504.69,Credit Card,CUST0183
TXN003425,4/6/2025,Men's T-Shirt,Clothing,South,Online,2,888.64,1777.28,Credit Card,CUST0720
TXN004654,4/6/2025,Smartwatch,Electronics,North,Offline,4,2321.64,9286.56,Credit Card,CUST0530
TXN000240,4/6/2025,Face Wash,Beauty & Personal Care,East,Online,5,317.35,1586.75,Cash,CUST0519
TXN004507,4/6/2025,Tea Powder 500g,Grocery,East,Online,1,196.88,196.88,Credit Card,CUST0861
TXN004999,4/6/2025,Face Wash,Beauty & Personal Care,East,Online,2,310.21,620.42,UPI,CUST0848
TXN002434,4/6/2025,Kids Hoodie,Clothing,South,Offline,5,630.66,3153.3,Net Banking,CUST0187
TXN002622,4/6/2025,Wireless Earbuds,Electronics,West,Online,1,2362.01,2362.01,Cash,CUST0428
TXN004378,4/6/2025,Sugar 1kg,Grocery,South,Online,1,49.68,49.68,Net Banking,CUST0305
TXN003012,4/6/2025,Smartwatch,Electronics,South,Online,4,3787.62,15150.48,UPI,CUST0250
TXN005779,4/6/2025,Shampoo 400ml,Beauty & Personal Care,North,Online,1,396.4,396.4,UPI,CUST0494
TXN004140,4/7/2025,Body Lotion,Beauty & Personal Care,West,Offline,1,465.01,465.01,Cash,CUST0815
TXN004043,4/7/2025,Women's Kurti,Clothing,East,Offline,5,763.5,3817.5,Credit Card,CUST0756
TXN003449,4/7/2025,Sunflower Oil 1L,Grocery,North,Offline,1,200.85,200.85,Credit Card,CUST0736
TXN000386,4/7/2025,LED TV 32in,Electronics,South,Offline,1,12197.22,12197.22,Credit Card,CUST0470
TXN005084,4/7/2025,Tea Powder 500g,Grocery,West,Offline,2,262.09,524.18,UPI,CUST0046
TXN004333,4/7/2025,Mixer Grinder,Home & Kitchen,North,Online,1,2564.17,2564.17,Credit Card,CUST0610
TXN003174,4/7/2025,Water Bottle,Home & Kitchen,East,Offline,1,447.2,447.2,Credit Card,CUST0524
TXN000639,4/7/2025,Non-Stick Pan,Home & Kitchen,West,Offline,3,1112.34,3337.02,Cash,CUST0177
TXN000208,4/7/2025,Denim Jeans,Clothing,West,Offline,1,974.27,974.27,Net Banking,CUST0676
TXN005447,4/7/2025,Face Wash,Beauty & Personal Care,East,Online,1,302.07,302.07,Cash,CUST0251
TXN005402,4/7/2025,Men's T-Shirt,Clothing,South,Offline,4,888.82,3555.28,UPI,CUST0405
TXN004482,4/7/2025,Denim Jeans,Clothing,South,Online,1,1659.87,1659.87,UPI,CUST0456
TXN001113,4/7/2025,LED Bulb Pack,Home & Kitchen,South,Offline,3,308.74,926.22,Credit Card,CUST0807
TXN005888,4/7/2025,Laptop Bag,Electronics,South,Online,2,728.78,1457.56,Cash,CUST0718
TXN001513,4/8/2025,Bed Sheet Set,Home & Kitchen,East,Offline,2,724.66,1449.32,UPI,CUST0445
TXN000739,4/8/2025,Laptop Bag,Electronics,East,Offline,1,953.02,953.02,Cash,CUST0892
TXN000043,4/8/2025,Pressure Cooker,Home & Kitchen,East,Online,4,1772.94,7091.76,Net Banking,CUST0552
TXN002784,4/8/2025,Perfume 100ml,Beauty & Personal Care,East,Offline,1,1226.89,1226.89,Credit Card,CUST0227
TXN005916,4/8/2025,Pressure Cooker,Home & Kitchen,South,Offline,2,1006.45,2012.9,Credit Card,CUST0126
TXN000288,4/8/2025,Hair Oil,Beauty & Personal Care,East,Online,2,330.56,661.12,Credit Card,CUST0066
TXN004180,4/8/2025,Water Bottle,Home & Kitchen,East,Online,1,285.92,285.92,Credit Card,CUST0396
TXN003182,4/8/2025,Pressure Cooker,Home & Kitchen,West,Online,1,993.37,993.37,Net Banking,CUST0224
TXN002401,4/8/2025,Winter Jacket,Clothing,North,Offline,4,1525.37,6101.48,UPI,CUST0398
TXN000141,4/8/2025,Water Bottle,Home & Kitchen,East,Online,5,161.45,807.25,Cash,CUST0481
TXN002092,4/8/2025,Non-Stick Pan,Home & Kitchen,East,Offline,1,481.98,481.98,UPI,CUST0716
TXN003332,4/8/2025,Sugar 1kg,Grocery,South,Online,3,58.24,174.72,Credit Card,CUST0496
TXN002976,4/8/2025,Sunflower Oil 1L,Grocery,East,Online,1,214.28,214.28,Credit Card,CUST0390
TXN004339,4/8/2025,Bluetooth Speaker,Electronics,West,Offline,1,2289.39,2289.39,Credit Card,CUST0039
TXN005501,4/8/2025,Face Wash,Beauty & Personal Care,South,Online,1,409.68,409.68,UPI,CUST0582
TXN001945,4/8/2025,Basmati Rice 5kg,Grocery,West,Offline,2,360.71,721.42,Credit Card,CUST0508
TXN001800,4/8/2025,Laptop Bag,Electronics,East,Online,3,1636.92,4910.76,UPI,CUST0685
TXN001015,4/8/2025,Body Lotion,Beauty & Personal Care,West,Offline,5,249.91,1249.55,UPI,CUST0410
TXN004389,4/8/2025,Sunflower Oil 1L,Grocery,North,Online,1,182.96,182.96,UPI,CUST0093
TXN002782,4/9/2025,Face Wash,Beauty & Personal Care,South,Offline,1,220.26,220.26,Credit Card,CUST0120
TXN000822,4/9/2025,LED Bulb Pack,Home & Kitchen,North,Offline,3,206.7,620.1,Credit Card,CUST0117
TXN003762,4/9/2025,Bed Sheet Set,Home & Kitchen,North,Online,1,1098.82,1098.82,UPI,CUST0524
TXN000215,4/9/2025,Wheat Flour 5kg,Grocery,West,Online,2,342.32,684.64,UPI,CUST0519
TXN005457,4/9/2025,Kids Hoodie,Clothing,East,Offline,2,658.54,1317.08,UPI,CUST0482
TXN004304,4/9/2025,Shampoo 400ml,Beauty & Personal Care,East,Offline,1,380.43,380.43,Net Banking,CUST0628
TXN000378,4/9/2025,Smartwatch,Electronics,West,Online,3,2888.84,8666.52,UPI,CUST0885
TXN003694,4/9/2025,Body Lotion,Beauty & Personal Care,West,Online,1,205.36,205.36,Net Banking,CUST0279
TXN004113,4/9/2025,Women's Kurti,Clothing,South,Online,1,671.83,671.83,Net Banking,CUST0479
TXN001494,4/9/2025,Sugar 1kg,Grocery,North,Online,1,52.28,52.28,UPI,CUST0138
TXN003772,4/9/2025,Bluetooth Speaker,Electronics,East,Online,4,1860.03,7440.12,Credit Card,CUST0786
TXN001431,4/9/2025,Basmati Rice 5kg,Grocery,East,Online,1,464.03,464.03,UPI,CUST0243
TXN002803,4/9/2025,LED TV 32in,Electronics,East,Online,1,15181.29,15181.29,UPI,CUST0281
TXN001842,4/9/2025,Wheat Flour 5kg,Grocery,East,Online,2,255.99,511.98,UPI,CUST0216
TXN002613,4/9/2025,Tea Powder 500g,Grocery,West,Offline,1,307.09,307.09,Credit Card,CUST0870
TXN000384,4/9/2025,Mixer Grinder,Home & Kitchen,West,Online,1,2010.3,2010.3,UPI,CUST0009
TXN004722,4/9/2025,Shampoo 400ml,Beauty & Personal Care,East,Online,4,333.91,1335.64,Net Banking,CUST0808
TXN002442,4/9/2025,Body Lotion,Beauty & Personal Care,West,Offline,1,257.04,257.04,Credit Card,CUST0509
TXN003090,4/9/2025,Toor Dal 1kg,Grocery,East,Offline,1,136.31,136.31,Credit Card,CUST0777
TXN001532,4/10/2025,Pressure Cooker,Home & Kitchen,North,Online,3,1304.12,3912.36,Cash,CUST0736
TXN003268,4/10/2025,Women's Kurti,Clothing,East,Online,4,1430.53,5722.12,Net Banking,CUST0090
TXN001005,4/10/2025,Sugar 1kg,Grocery,West,Online,1,59.36,59.36,UPI,CUST0662
TXN003256,4/10/2025,Wireless Earbuds,Electronics,South,Offline,2,3619.38,7238.76,UPI,CUST0012
TXN005588,4/10/2025,Mixer Grinder,Home & Kitchen,South,Online,1,4037.41,4037.41,UPI,CUST0359
TXN002986,4/10/2025,Smartwatch,Electronics,East,Offline,2,1914.13,3828.26,Credit Card,CUST0827
TXN002531,4/10/2025,LED TV 32in,Electronics,North,Offline,1,9364.83,9364.83,UPI,CUST0510
TXN001890,4/10/2025,Women's Kurti,Clothing,North,Offline,4,1309.58,5238.32,Credit Card,CUST0893
TXN005132,4/10/2025,Women's Kurti,Clothing,West,Online,2,997.85,1995.7,Net Banking,CUST0325
TXN002436,4/10/2025,Men's T-Shirt,Clothing,East,Offline,2,543.4,1086.8,UPI,CUST0663
TXN005636,4/10/2025,Perfume 100ml,Beauty & Personal Care,West,Online,2,2295.66,4591.32,UPI,CUST0241
TXN002254,4/10/2025,LED Bulb Pack,Home & Kitchen,North,Offline,5,393.13,1965.65,Credit Card,CUST0395
TXN001878,4/10/2025,Non-Stick Pan,Home & Kitchen,South,Online,1,554.08,554.08,Credit Card,CUST0157
TXN004169,4/10/2025,Smartwatch,Electronics,South,Offline,1,4076.3,4076.3,Net Banking,CUST0814
TXN003225,4/10/2025,LED TV 32in,Electronics,East,Offline,1,10704.63,10704.63,Credit Card,CUST0708
TXN004315,4/10/2025,Denim Jeans,Clothing,South,Online,1,1961.81,1961.81,UPI,CUST0366
TXN004370,4/10/2025,Laptop Bag,Electronics,South,Online,1,1008.4,1008.4,Net Banking,CUST0274
TXN004277,4/10/2025,LED Bulb Pack,Home & Kitchen,East,Offline,5,281.24,1406.2,Credit Card,CUST0790
TXN000195,4/10/2025,Smartwatch,Electronics,South,Offline,1,3465.11,3465.11,Net Banking,CUST0220
TXN003117,4/10/2025,Bed Sheet Set,Home & Kitchen,North,Online,1,1234,1234,UPI,CUST0790
TXN003577,4/10/2025,Sugar 1kg,Grocery,East,Offline,1,54.96,54.96,Credit Card,CUST0390
TXN002822,4/10/2025,Women's Kurti,Clothing,East,Offline,1,653.96,653.96,Credit Card,CUST0745
TXN004023,4/10/2025,Water Bottle,Home & Kitchen,West,Offline,3,182.39,547.17,UPI,CUST0521
TXN005986,4/10/2025,Wheat Flour 5kg,Grocery,North,Online,1,285.98,285.98,Net Banking,CUST0826
TXN001615,4/10/2025,LED Bulb Pack,Home & Kitchen,East,Offline,3,223.7,671.1,Credit Card,CUST0533
TXN002409,4/11/2025,Winter Jacket,Clothing,North,Offline,1,2459.22,2459.22,UPI,CUST0341
TXN003109,4/11/2025,Sunscreen SPF50,Beauty & Personal Care,West,Offline,1,558.39,558.39,Credit Card,CUST0578
TXN000389,4/11/2025,Body Lotion,Beauty & Personal Care,North,Offline,1,503.57,503.57,Credit Card,CUST0035
TXN002586,4/11/2025,Mixer Grinder,Home & Kitchen,North,Online,3,3694.04,11082.12,UPI,CUST0519
TXN005482,4/11/2025,Men's T-Shirt,Clothing,North,Online,4,661.64,2646.56,Cash,CUST0476
TXN001156,4/11/2025,Men's T-Shirt,Clothing,East,Online,2,403.49,806.98,Credit Card,CUST0572
TXN000188,4/11/2025,Sunscreen SPF50,Beauty & Personal Care,South,Online,3,308.97,926.91,Credit Card,CUST0158
TXN001014,4/11/2025,Laptop Bag,Electronics,East,Offline,2,1023.59,2047.18,UPI,CUST0338
TXN005363,4/11/2025,Kids Hoodie,Clothing,East,Offline,1,753.56,753.56,Cash,CUST0151
TXN002286,4/11/2025,Sunflower Oil 1L,Grocery,West,Offline,1,212.05,212.05,Credit Card,CUST0479
TXN005589,4/11/2025,Bed Sheet Set,Home & Kitchen,South,Online,1,1150.94,1150.94,Cash,CUST0391
TXN002696,4/11/2025,Laptop Bag,Electronics,East,Offline,3,1659.96,4979.88,Cash,CUST0546
TXN002989,4/11/2025,Basmati Rice 5kg,Grocery,East,Offline,2,369.82,739.64,Credit Card,CUST0535
